artists,acousticness,danceability,duration_ms,energy,instrumentalness,liveness,loudness,speechiness,tempo,valence,popularity,key,mode,count_x,genres,genre,count,label
Maze,0.4109074999999999,0.6404749999999999,375430.0,0.5749250000000001,0.0072828715,0.2584175,-10.736225,0.0647599999999999,108.721075,0.76195,33.35,6,1,40,"['funk', 'motown', 'neo soul', 'new jack swing', 'post-disco', 'quiet storm', 'r&b', 'soul', 'urban contemporary']",r&b,102,15
Mazizo Musical,0.149,0.713,200133.0,0.7490000000000001,0.0,0.0508,-4.187,0.0295,103.087,0.971,41.0,5,1,2,"['banda', 'duranguense', 'grupera', 'norteno', 'regional mexican']",norteno,96,18
McFadden & Whitehead,0.09375,0.7124999999999999,320927.0,0.6944999999999999,0.0,0.07555,-7.7655,0.0498,113.5295,0.879,50.0,1,1,4,"['disco', 'philly soul', 'post-disco', 'quiet storm']",post-disco,58,54
McFly,0.1117,0.503,182160.0,0.73,0.0,0.16595,-4.367,0.036,113.938,0.4655,58.5,7,1,4,"['boy band', 'dance pop', 'pop', 'post-teen pop']",pop,180,0
Meaghan Martin,0.0114666666666666,0.6133333333333333,190406.83333333328,0.8731666666666666,0.000159,0.3156333333333333,-3.9525,0.0787,126.83933333333334,0.7951666666666667,48.33333333333334,6,1,6,['post-teen pop'],post-teen pop,137,4
Meat Loaf,0.3733050847457626,0.4460508474576272,390179.1355932204,0.7188644067796607,0.0035949722033898,0.2492847457627121,-8.239186440677965,0.0587864406779661,128.35993220338992,0.5131016949152539,39.05084745762712,2,1,59,"['album rock', 'mellow gold', 'rock', 'soft rock']",rock,127,8
Meat Puppets,0.1719375391304347,0.5001739130434784,168573.34782608697,0.6641304347826088,0.3760012304347825,0.2250434782608696,-9.364347826086956,0.0496043478260869,128.06539130434783,0.6901739130434785,29.56521739130435,9,1,46,"['alternative rock', 'cowpunk', 'grunge', 'lo-fi', 'post-hardcore', 'post-punk', 'punk', 'rock']",punk,64,40
Medasin,0.42985,0.65725,205207.25,0.5720000000000001,0.369785,0.1737,-8.4475,0.203125,145.57475,0.27075,58.0,4,1,8,"['edm', 'electronic trap', 'electropop', 'indietronica', 'vapor soul', 'vapor twitch']",indietronica,60,50
Medina,0.0081,0.944,379800.0,0.56,2.23e-05,0.0613,-5.456,0.0869,127.99,0.922,47.0,2,0,2,['regional mexican pop'],regional mexican pop,54,64
Meditation,0.774,0.0731,93452.0,0.951,0.299,0.2739999999999999,-16.198,0.12,175.46200000000005,0.0184,48.0,1,1,1,['sleep'],sleep,65,38
Meditation Awareness,0.977,0.182,63496.0,0.2019999999999999,0.0358,0.111,-28.542,0.0908,57.069,0.0365,54.0,8,1,2,['sleep'],sleep,65,38
Meditation Music Zone,0.99,0.201,252133.0,0.00279,0.889,0.128,-34.335,0.0449,75.87100000000002,0.122,55.0,9,0,2,['sleep'],sleep,65,38
Meditation Rain Sounds,0.4479999999999999,0.065,91341.0,0.32653095,0.9955,0.4465,-21.2865,0.0305,43.364,0.0074,58.0,2,1,2,"['environmental', 'sleep']",environmental,55,63
Meek Mill,0.1297211176470588,0.6577794117647059,227605.79411764705,0.6951176470588234,1.4411764705882348e-07,0.2815470588235294,-5.338044117647058,0.2569926470588236,121.7704264705882,0.3840014705882353,58.79411764705882,1,1,68,"['hip hop', 'philly rap', 'pop rap', 'rap', 'southern hip hop', 'trap']",rap,164,2
Meg Myers,0.00468,0.617,284333.0,0.609,0.0906,0.109,-5.345,0.0274,131.91,0.173,56.0,7,1,2,"['electropop', 'indietronica', 'modern rock', 'shimmer pop']",modern rock,115,11
Megadeth,0.0022832420454545,0.3707670454545452,260071.49431818185,0.9312784090909092,0.2852515320454545,0.1858704545454544,-5.060284090909094,0.136334090909091,138.8467159090909,0.3758130681818182,42.88068181818182,11,1,176,"['album rock', 'alternative metal', 'hard rock', 'melodic thrash', 'metal', 'old school thrash', 'rock', 'speed metal', 'thrash metal']",rock,127,8
Megan Nicole,0.345,0.672,187402.0,0.713,0.0,0.166,-6.065,0.06,91.936,0.396,53.0,4,1,2,"['post-teen pop', 'viral pop']",post-teen pop,137,4
Megan Thee Stallion,0.0370638421052631,0.8237631578947371,179993.7105263158,0.6913684210526315,1.975263157894737e-06,0.1867578947368422,-5.656868421052632,0.2724210526315788,137.53663157894735,0.5183157894736844,69.34210526315789,11,1,38,"['houston rap', 'pop', 'pop rap', 'trap queen']",pop rap,135,6
Meghan Trainor,0.186553125,0.72878125,185903.78125,0.7356562499999998,0.000953891875,0.230675,-5.185499999999998,0.12799375,117.67621875,0.7585625000000001,66.25,1,1,32,"['dance pop', 'hip pop', 'pop', 'post-teen pop']",pop,180,0
Mel & Tim,0.703,0.685,154560.0,0.721,0.0,0.278,-5.763,0.0426,122.567,0.951,35.0,2,1,2,"['chicago soul', 'classic soul', 'memphis soul', 'soul', 'southern soul']",soul,90,20
Mel Brooks,0.919,0.627,147880.0,0.3339999999999999,0.0,0.1009999999999999,-17.939,0.958,73.273,0.711,21.0,9,0,1,"['broadway', 'hollywood']",broadway,82,25
Mel Gibson,0.7955,0.518,110600.0,0.2605,2.332e-05,0.354,-15.815,0.0518499999999999,81.492,0.6014999999999999,42.0,7,1,4,['movie tunes'],movie tunes,96,17
Mel McDaniel,0.3001575757575758,0.7027878787878789,168190.27272727276,0.629,0.0012253678787878,0.1342848484848485,-8.781393939393942,0.0395787878787878,123.23439393939394,0.8353636363636364,34.45454545454545,4,1,33,"['classic country pop', 'country', 'country rock', 'oklahoma country']",country rock,80,26
Mel-Man,0.675,0.5379999999999999,60893.0,0.85,0.0,0.36,-9.413,0.8540000000000001,87.816,0.4589999999999999,47.0,5,0,1,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",soft rock,86,22
Melanie,0.71,0.5278333333333333,245275.66666666663,0.3995,7.506333333333333e-05,0.1499,-9.070333333333332,0.0450333333333333,97.92716666666668,0.6008333333333334,41.5,7,1,12,['pop'],pop,180,0
Melanie Fiona,0.4094571428571429,0.5627142857142857,273603.8571428572,0.6124285714285714,0.0,0.1761428571428571,-5.958285714285713,0.0873142857142857,105.69785714285716,0.5142857142857143,50.28571428571429,3,0,7,"['canadian pop', 'dance pop', 'deep pop r&b', 'hip pop', 'neo soul', 'r&b', 'urban contemporary']",urban contemporary,101,16
Melanie Martinez,0.3188843373493976,0.6269879518072291,211746.2530120482,0.6446024096385543,0.0005042771084337,0.191624096385542,-6.110469879518073,0.077433734939759,121.41512048192776,0.4685710843373492,65.24096385542168,5,0,83,['pop'],pop,180,0
Melba Moore,0.20415,0.6691250000000001,308881.625,0.6085,0.0084126874999999,0.24855,-11.21025,0.049275,125.49024999999996,0.7455,28.75,5,1,8,"['disco', 'funk', 'post-disco', 'quiet storm', 'urban contemporary']",quiet storm,92,19
Melissa Etheridge,0.1949157894736842,0.5402105263157894,269772.63157894736,0.5112105263157893,0.0002481084210526,0.0967368421052632,-12.629736842105268,0.0448736842105263,106.89310526315788,0.5109999999999999,37.78947368421053,2,1,38,"['heartland rock', 'lilith', 'mellow gold', 'pop rock']",mellow gold,74,30
Melissa Manchester,0.5888333333333334,0.4416666666666667,241373.33333333328,0.4506666666666667,0.0715247666666666,0.2150833333333332,-10.967,0.04405,117.7358333333333,0.3543333333333333,41.16666666666666,10,1,12,"['adult standards', 'bubblegum pop', 'mellow gold', 'soft rock', 'yacht rock']",soft rock,86,22
MellowHype,0.0117,0.7390000000000001,155067.0,0.505,0.0,0.176,-8.124,0.206,88.991,0.177,47.0,8,1,1,"['hip hop', 'underground hip hop']",hip hop,83,24
Melody Gardot,0.8640000000000001,0.4435,235009.75,0.27625,0.07585,0.1420249999999999,-13.1775,0.041725,99.80575,0.2025,53.5,2,0,8,"['adult standards', 'contemporary vocal jazz', 'lounge', 'soul', 'vocal jazz']",soul,90,20
Melvins,0.0885780073333333,0.4603333333333333,276267.6,0.6658666666666664,0.1625233333333332,0.1812,-8.813933333333333,0.05264,113.0344,0.3604866666666666,40.73333333333333,2,1,30,"['alternative metal', 'alternative rock', 'grunge', 'nu metal', 'post-hardcore', 'punk', 'rock', 'sludge metal', 'stoner metal']",rock,127,8
Memphis Bleek,0.0678078571428571,0.7302380952380952,232123.1428571429,0.697857142857143,3.064761904761905e-05,0.1665714285714286,-6.6662857142857135,0.3450952380952381,102.66690476190472,0.6411904761904761,41.57142857142857,1,0,21,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'hip pop', 'pop rap', 'rap', 'southern hip hop']",rap,164,2
Men At Work,0.1393811111111111,0.616,242687.0,0.6941111111111109,0.0153868047222222,0.1471361111111111,-7.798111111111113,0.0436055555555555,132.3154444444445,0.7132500000000002,40.388888888888886,4,1,72,"['album rock', 'australian rock', 'dance rock', 'mellow gold', 'new romantic', 'new wave', 'new wave pop', 'rock', 'soft rock']",new wave pop,118,10
Men I Trust,0.7255,0.7765,216661.0,0.385,0.352,0.1085,-10.697,0.03615,131.49450000000002,0.5509999999999999,63.5,5,1,4,['indie pop'],indie pop,65,37
Men Of Standard,0.245,0.654,293333.0,0.457,0.0,0.0361,-10.286,0.035,131.92,0.429,43.0,1,1,2,['gospel'],gospel,66,36
Men Without Hats,0.042525,0.6655,204060.25,0.7799999999999999,0.022909375,0.1405499999999999,-7.796249999999999,0.0527,96.994,0.5369999999999999,45.0,5,1,8,"['classic canadian rock', 'dance rock', 'new romantic', 'new wave', 'new wave pop', 'synthpop']",new wave,57,56
Mercedes,0.181,0.705,316640.0,0.617,0.0,0.278,-6.916,0.301,139.98,0.426,37.0,1,1,2,"['cantautor', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']",rock en espanol,57,57
Mercedes Sosa,0.74755,0.5678333333333333,243234.41666666663,0.236,0.0294884791666666,0.2381666666666667,-14.20775,0.0419,103.81666666666666,0.3748333333333333,39.583333333333336,0,1,12,"['cantautor', 'folklore argentino', 'nueva cancion', 'rock en espanol', 'rock nacional', 'trova']",rock en espanol,57,57
Mercy,0.69,0.431,195640.0,0.2789999999999999,0.0,0.0804,-13.818,0.0265,86.15,0.495,19.0,2,1,2,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",christian music,67,35
Mercy Drive,8.070000000000001e-05,0.534,235107.0,0.8140000000000001,2.51e-05,0.111,-4.747,0.0333,126.002,0.373,49.0,9,1,2,"['post-grunge', 'wrestling']",post-grunge,120,9
MercyMe,0.1233046,0.4941250000000001,242589.08333333328,0.7367083333333332,0.0018190129166666,0.1380166666666666,-5.2820833333333335,0.0429041666666666,122.39191666666667,0.4082333333333332,47.79166666666666,9,1,48,"['ccm', 'christian alternative rock', 'christian indie', 'christian music', 'worship']",christian music,67,35
Mercyful Fate,0.0040171875,0.2725625,333281.75,0.8355624999999998,0.5737249999999998,0.3102562499999999,-9.8699375,0.08619375,131.02862499999998,0.4044375,36.5625,4,1,32,"['album rock', 'danish metal', 'death metal', 'doom metal', 'hard rock', 'metal', 'rock', 'thrash metal']",rock,127,8
Merle Travis,0.8250000000000003,0.591766666666667,153734.7,0.29144,0.3910286093333332,0.1625833333333333,-12.882133333333336,0.0780166666666666,135.20833333333337,0.6738333333333333,12.2,9,1,60,"['appalachian folk', 'bluegrass', 'traditional folk', 'western swing']",traditional folk,63,43
Meryl Streep,0.3064285714285714,0.5987142857142859,219400.07142857145,0.6133571428571428,0.0001276428571428,0.1988071428571429,-6.542499999999998,0.0330642857142857,119.92592857142856,0.4587857142857143,62.42857142857143,0,1,14,"['hollywood', 'pop']",hollywood,89,21
Metallica,0.0200607109243697,0.3610672268907559,369913.1554621849,0.9039075630252116,0.2280387393277313,0.3468352941176466,-6.299273109243691,0.0999033613445376,125.07813445378144,0.3390617647058823,40.02941176470589,4,1,476,"['hard rock', 'metal', 'old school thrash', 'rock', 'thrash metal']",rock,127,8
Method Man,0.1650160317460318,0.72731746031746,243917.6507936508,0.7116349206349204,0.0221811498412698,0.2472920634920635,-7.218031746031746,0.3401714285714285,113.0923015873016,0.6438571428571429,47.93650793650794,6,0,63,"['east coast hip hop', 'gangster rap', 'hardcore hip hop', 'hip hop', 'rap', 'southern hip hop']",hip hop,83,24
Metric,0.0039051,0.5339999999999999,246430.0,0.8544999999999998,0.0105825,0.1614666666666666,-5.896166666666668,0.05105,139.84783333333334,0.4791666666666666,52.0,9,0,12,"['alternative dance', 'canadian indie', 'canadian rock', 'dance-punk', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'metropopolis', 'modern rock', 'neo-synthpop', 'new rave', 'shimmer pop']",indie rock,55,62
Metro Boomin,0.2408400000000001,0.7849999999999999,214657.6279069768,0.4332790697674421,0.0472764448837209,0.1543790697674418,-8.489883720930234,0.2541790697674419,129.91583720930237,0.2475604651162791,64.93023255813954,1,0,43,"['hip hop', 'pop rap', 'rap', 'southern hip hop', 'trap']",southern hip hop,149,3
Metronomy,0.6050000000000001,0.7204999999999999,283913.0,0.5025,0.06505,0.078,-7.512,0.0401,103.0865,0.6955,65.5,6,0,4,"['alternative dance', 'dance-punk', 'electronica', 'electropop', 'indie pop', 'indie rock', 'indietronica', 'modern rock', 'new rave', 'socal pop punk']",indietronica,60,50
Metropolitan Opera Orchestra,0.9696508875739646,0.3474970414201184,217083.83431952665,0.1718923076923076,0.0336528731952662,0.2701307692307693,-17.417449704142015,0.0732881656804733,100.82042603550296,0.2469420118343195,2.094674556213018,5,1,169,['opera'],opera,74,31
MiMS,0.1094666666666666,0.7066666666666667,216000.33333333328,0.6326666666666667,8.200000000000001e-06,0.3012666666666667,-7.261666666666666,0.4010000000000001,85.90966666666668,0.5843333333333333,52.0,8,1,6,['pop rap'],pop rap,135,6
Mia,0.888,0.662,255466.0,0.297,0.108,0.119,-14.525,0.0301,94.023,0.434,64.0,8,1,2,"['dance pop', 'deep pop r&b', 'pop', 'post-teen pop', 'r&b', 'social media pop', 'urban contemporary']",urban contemporary,101,16
Miami Sound Machine,0.2976764705882352,0.6949999999999998,234835.35294117648,0.6160000000000003,0.0240866952941176,0.096235294117647,-11.791647058823536,0.0432588235294117,131.5105294117647,0.7085882352941176,44.0,2,1,34,['new wave pop'],new wave pop,118,10
Miceal O'Rourke,0.993,0.33,185400.0,0.0676,0.914,0.0794,-28.938,0.0583,85.009,0.215,41.0,10,1,2,['classical piano'],classical piano,76,28
Mich,0.629,0.506,423387.0,0.312,0.0,0.139,-7.2,0.0571,176.31,0.943,38.0,5,1,2,"['dance pop', 'electropop', 'pop', 'post-teen pop']",pop,180,0
Michael Andrews,0.976,0.345,189507.0,0.0581,0.000366,0.103,-17.217,0.0374,174.11700000000005,0.304,70.0,3,1,2,['soundtrack'],soundtrack,52,67
Michael Ball,0.8029999999999999,0.483,228333.5,0.2745,0.0174,0.3255,-13.1745,0.2364,100.993,0.43,33.0,10,1,2,"['hollywood', 'operatic pop', 'show tunes']",show tunes,136,5
Michael Bublé,0.5321294117647057,0.5237794117647061,220720.8235294117,0.4785735294117646,0.0010082852941176,0.183164705882353,-7.7795588235294115,0.0388779411764705,126.21842647058828,0.46485,55.41176470588236,2,1,68,"['adult standards', 'canadian pop', 'lounge', 'neo mellow']",lounge,76,29
Michael Chance,0.956,0.143,403160.0,0.0209,0.000775,0.134,-30.537,0.0443,94.213,0.0381,43.0,10,0,1,"['choral', 'classical countertenor', 'classical performance']",classical performance,127,7
Michael Giacchino,0.8208181818181821,0.3133636363636363,177406.0,0.271930909090909,0.6048909090909093,0.2128454545454546,-16.450454545454544,0.0430272727272727,83.31981818181819,0.2559181818181819,51.18181818181818,5,1,22,['soundtrack'],soundtrack,52,67
Michael Henderson,0.132324,0.6464000000000001,292436.8,0.5710000000000001,0.00485282,0.21254,-9.563199999999998,0.08266,95.287,0.4922000000000001,31.4,6,0,10,"['classic soul', 'disco', 'funk', 'jazz funk', 'post-disco', 'quiet storm', 'soul', 'urban contemporary']",soul,90,20
Michael Hurley,0.8940196078431375,0.5800588235294118,229458.3137254901,0.2015098039215686,0.1059356878431372,0.1497490196078431,-16.430568627450985,0.038621568627451,104.17878431372549,0.4711176470588235,24.176470588235286,2,1,51,"['anti-folk', 'folk', 'freak folk', 'indie folk', 'lo-fi', 'new weird america', 'traditional folk']",traditional folk,63,43
Michael Jackson,0.2553004343163538,0.7097158176943704,265750.57372654154,0.6932241286863278,0.0459846155764075,0.1961648793565684,-7.2111206434316335,0.069310455764075,118.090946380697,0.6253930294906169,48.61930294906166,11,1,373,"['pop', 'r&b', 'soul']",soul,90,20
Michael James Scott,0.5155,0.7170000000000001,319560.0,0.5974999999999999,0.0,0.1193499999999999,-9.3375,0.4039999999999999,110.6225,0.452,49.5,6,1,2,"['broadway', 'show tunes']",broadway,82,25
Michael Johnson,0.6811111111111111,0.5012222222222223,211497.88888888888,0.2342,0.0002774277777777,0.1252333333333333,-14.730777777777774,0.0305555555555555,115.17155555555556,0.336,47.55555555555557,8,1,18,"['adult standards', 'mellow gold', 'soft rock']",soft rock,86,22
Michael Kamen,0.8751999999999999,0.12532,289959.8,0.2112,0.8827999999999999,0.1028,-16.6362,0.03656,108.5998,0.0626,43.2,5,1,5,"['classic soundtrack', 'scorecore', 'soundtrack']",soundtrack,52,67
Michael Lington,0.25512,0.6194000000000001,275605.2,0.6268,0.3326711999999999,0.0996799999999999,-7.643600000000001,0.02858,98.43639999999998,0.4454000000000001,48.0,9,1,5,"['smooth jazz', 'smooth saxophone']",smooth jazz,56,60
Michael McDonald,0.2641255813953489,0.6286744186046513,253661.4651162791,0.4207209302325582,0.0020983237209302,0.1463720930232558,-14.253348837209304,0.0419395348837209,108.17430232558144,0.6102558139534886,39.44186046511628,0,1,43,"['mellow gold', 'quiet storm', 'soft rock', 'yacht rock']",soft rock,86,22
Michael Nyman,0.9676,0.23584,177557.4,0.2094,0.8882000000000001,0.1202599999999999,-18.6326,0.0345799999999999,122.285,0.2175,49.0,9,0,10,"['bow pop', 'british contemporary classical', 'british soundtrack', 'compositional ambient', 'minimalism', 'post-minimalism', 'soundtrack']",soundtrack,52,67
Michael Peterson,0.4420000000000001,0.6025,199207.0,0.5585,0.0,0.127,-7.67,0.02445,89.738,0.534,42.0,7,1,4,"['country', 'country road']",country,61,49
Michael Ray,0.19243,0.55275,196406.75,0.7595,5.475e-05,0.211725,-4.682,0.035425,149.46524999999997,0.5589999999999999,61.0,4,1,8,"['contemporary country', 'country', 'country pop', 'country road', 'modern country rock']",country road,112,12
Michael Salgado,0.12414,0.6966,334914.8,0.7344000000000002,0.00018206,0.5316600000000001,-6.218400000000001,0.09112,92.526,0.635,41.2,7,1,10,"['norteno', 'tejano']",norteno,96,18
Michael Schenker Group,0.0047524,0.3258,281034.6,0.8782,0.2200696000000001,0.23282,-8.497200000000001,0.07746,128.8566,0.4658000000000001,36.8,9,1,10,"['album rock', 'german hard rock', 'glam metal', 'hard rock', 'metal', 'neo classical metal', 'rock']",rock,127,8
Michael Tilson Thomas,0.8435098039215687,0.3102,216175.9411764705,0.1917916078431372,0.6626360784313727,0.1843117647058822,-24.24907843137256,0.0466098039215686,108.08827450980392,0.1987725490196078,7.294117647058822,0,1,51,"['classical performance', 'orchestral performance']",classical performance,127,7
Michael Wycoff,0.0136,0.6890000000000001,320280.0,0.604,3.84e-05,0.13,-9.01,0.0351,104.383,0.72,45.0,7,0,2,"['post-disco', 'post-disco soul']",post-disco,58,54
Michel Plasson,0.978,0.364,275467.0,0.0592,0.0,0.0823,-21.757,0.057,123.789,0.185,49.0,2,1,1,['orchestral performance'],orchestral performance,63,44
Michele Pertusi,0.98,0.45,189333.0,0.261,0.000965,0.0686,-16.633,0.0798,136.941,0.296,33.0,4,1,1,"['classical bass', 'italian bass', 'opera']",opera,74,31
